vehicleid;stocktype;licenseplate;chassisnumber;registrationdate;makename;modelname;description;segment;segmento_mercato;segment_description;wltp_co2emission;fuel;alimentazione;alimentazione_fuel_code;transmission;external_color;internal_color;optional;prezzo_accessori;location;location_address;estimateddeliverydate;arrivaldate;comments;rating;showcasecode;showcase;catalogcode;catalog;data_listino;prezzo_listino;catalogfrom;datascadenzaopzione;stato_opzione1;stato_opzione2;neopatentati
40818144;Stock New;;;;FIAT;PANDINA;FIAT PANDINA 1.0 FireFly 65cv S&S 6m Hybrid Icon Hatchback 5-door (Euro 6E) ;BBG;A;;112;Unleaded - Electric;Altro;Petrol Mild Hybrid;MAN6;Bianco Gelato pastello;Tessuto Nero;Bianco Gelato pastello,Kit 5 posti,Ruotino di scorta;1188,53;TRA.DE TRASPORTI E DEPOSITI S.R.L. : Patrica (FR);"Strada Provinciale Morolense km 10,700
03010 Patrica
FR Italy";05/07/2026;;;;403240;Stock Open;26A390.1PA.0;Active;13/01/2026;13032,79;13/01/2026;; ; ;SI
40818156;Stock New;;;;FIAT;PANDINA;FIAT PANDINA 1.0 FireFly 65cv S&S 6m Hybrid Icon Hatchback 5-door (Euro 6E) ;BBG;A;;112;Unleaded - Electric;Altro;Petrol Mild Hybrid;MAN6;Bianco Gelato pastello;Tessuto Nero;Bianco Gelato pastello,Kit 5 posti,Ruotino di scorta;1188,53;TRA.DE TRASPORTI E DEPOSITI S.R.L. : Patrica (FR);"Strada Provinciale Morolense km 10,700
03010 Patrica
FR Italy";05/07/2026;;;;403240;Stock Open;26A390.1PA.0;Active;13/01/2026;13032,79;13/01/2026;; ; ;SI
40818160;Stock New;;;;FIAT;PANDINA;FIAT PANDINA 1.0 FireFly 65cv S&S 6m Hybrid Icon Hatchback 5-door (Euro 6E) ;BBG;A;;112;Unleaded - Electric;Altro;Petrol Mild Hybrid;MAN6;Bianco Gelato pastello;Tessuto Nero;Bianco Gelato pastello,Kit 5 posti,Ruotino di scorta;1188,53;TRA.DE TRASPORTI E DEPOSITI S.R.L. : Patrica (FR);"Strada Provinciale Morolense km 10,700
03010 Patrica
FR Italy";05/07/2026;;;;403240;Stock Open;26A390.1PA.0;Active;13/01/2026;13032,79;13/01/2026;; ; ;SI
40818164;Stock New;;;;FIAT;PANDINA;FIAT PANDINA 1.0 FireFly 65cv S&S 6m Hybrid Icon Hatchback 5-door (Euro 6E) ;BBG;A;;112;Unleaded - Electric;Altro;Petrol Mild Hybrid;MAN6;Bianco Gelato pastello;Tessuto Nero;Bianco Gelato pastello,Kit 5 posti,Ruotino di scorta;1188,53;TRA.DE TRASPORTI E DEPOSITI S.R.L. : Patrica (FR);"Strada Provinciale Morolense km 10,700
03010 Patrica
FR Italy";05/07/2026;;;;403240;Stock Open;26A390.1PA.0;Active;13/01/2026;13032,79;13/01/2026;; ; ;SI
40804452;Stock New;HD524PA;VR3KAHPY2TS045349;23/03/2026;PEUGEOT;3008;PEUGEOT 3008 Hybrid 145 Allure e-DCS 6 Sport utility vehicle 5-door (Euro 6E) ;DSG;C-Suv;Compact - Suv/Cross Over - Generic;126;Unleaded - Electric;Altro;Petrol Mild Hybrid;AUT6;Bianco Okenite (metallizzato);Tessuto in rilievo CRISPY/TEP Isabella, dettagli in tessuto RIMINI, cuciture Quartz Grey;Kit riparazione pneumatici,Tinte metallizzate;795,08;GRUPPO MERCURIO Spa  : Torrile (PR);"Via Romagnoli 25
43056 Torrile
PR Italy";30/04/2026;23/03/2026;.;;403240;Stock Open;26A1PPDSYRJH7L0A0D0;Ad hoc;29/12/2025;32721,31;29/12/2025;30/03/2026;OPZIONATO;OPZIONATO;SI
40804454;Stock New;;VR3KAHPY3TS045361;;PEUGEOT;3008;PEUGEOT 3008 Hybrid 145 Allure e-DCS 6 Sport utility vehicle 5-door (Euro 6E) ;DSG;C-Suv;Compact - Suv/Cross Over - Generic;126;Unleaded - Electric;Altro;Petrol Mild Hybrid;AUT6;Bianco Okenite (metallizzato);Tessuto in rilievo CRISPY/TEP Isabella, dettagli in tessuto RIMINI, cuciture Quartz Grey;Kit riparazione pneumatici,Tinte metallizzate;795,08;GRUPPO MERCURIO Spa  : Torrile (PR);"Via Romagnoli 25
43056 Torrile
PR Italy";11/06/2026;;.;;403240;Stock Open;26A1PPDSYRJH7L0A0D0;Ad hoc;29/12/2025;32721,31;29/12/2025;; ; ;SI
40804561;Stock New;;;;PEUGEOT;3008;PEUGEOT 3008 Hybrid 145 Allure e-DCS 6 Sport utility vehicle 5-door (Euro 6E) ;DSG;C-Suv;;121;Unleaded - Electric;Altro;Petrol Mild Hybrid;AUT6;Grigio Artense metallizzato;Tessuto in rilievo CRISPY/TEP Isabella, dettagli in tessuto RIMINI, cuciture Quartz Grey;Kit riparazione pneumatici,Tinte metallizzate;795,08;GRUPPO MERCURIO Spa  : Torrile (PR);"Via Romagnoli 25
43056 Torrile
PR Italy";06/07/2026;;4VANTAGE;;403240;Stock Open;26A1PPDSYRJH7L0A0D0;Ad hoc;29/12/2025;32721,31;29/12/2025;; ; ;SI
40804566;Stock New;;;;PEUGEOT;3008;PEUGEOT 3008 Hybrid 145 Allure e-DCS 6 Sport utility vehicle 5-door (Euro 6E) ;DSG;C-Suv;;121;Unleaded - Electric;Altro;Petrol Mild Hybrid;AUT6;Grigio Artense metallizzato;Tessuto in rilievo CRISPY/TEP Isabella, dettagli in tessuto RIMINI, cuciture Quartz Grey;Kit riparazione pneumatici,Tinte metallizzate;795,08;GRUPPO MERCURIO Spa  : Torrile (PR);"Via Romagnoli 25
43056 Torrile
PR Italy";11/06/2026;;4VANTAGE;;403240;Stock Open;26A1PPDSYRJH7L0A0D0;Ad hoc;29/12/2025;32721,31;29/12/2025;03/04/2026;OPZIONATO; ;SI
40804570;Stock New;;;;PEUGEOT;3008;PEUGEOT 3008 Hybrid 145 Allure e-DCS 6 Sport utility vehicle 5-door (Euro 6E) ;DSG;C-Suv;;121;Unleaded - Electric;Altro;Petrol Mild Hybrid;AUT6;Grigio Artense metallizzato;Tessuto in rilievo CRISPY/TEP Isabella, dettagli in tessuto RIMINI, cuciture Quartz Grey;Kit riparazione pneumatici,Tinte metallizzate;795,08;GRUPPO MERCURIO Spa  : Torrile (PR);"Via Romagnoli 25
43056 Torrile
PR Italy";11/06/2026;;4VANTAGE;;403240;Stock Open;26A1PPDSYRJH7L0A0D0;Ad hoc;29/12/2025;32721,31;29/12/2025;; ; ;SI
40804591;Stock New;;;;PEUGEOT;3008;PEUGEOT 3008 Hybrid 145 Allure e-DCS 6 Sport utility vehicle 5-door (Euro 6E) ;DSG;C-Suv;;121;Unleaded - Electric;Altro;Petrol Mild Hybrid;AUT6;Grigio Artense metallizzato;Tessuto in rilievo CRISPY/TEP Isabella, dettagli in tessuto RIMINI, cuciture Quartz Grey;Kit riparazione pneumatici,Tinte metallizzate;795,08;GRUPPO MERCURIO Spa  : Torrile (PR);"Via Romagnoli 25
43056 Torrile
PR Italy";06/07/2026;;4VANTAGE;;403240;Stock Open;26A1PPDSYRJH7L0A0D0;Ad hoc;29/12/2025;32721,31;29/12/2025;; ; ;SI
40804599;Stock New;;;;PEUGEOT;3008;PEUGEOT 3008 Hybrid 145 Allure e-DCS 6 Sport utility vehicle 5-door (Euro 6E) ;DSG;C-Suv;;121;Unleaded - Electric;Altro;Petrol Mild Hybrid;AUT6;Grigio Artense metallizzato;Tessuto in rilievo CRISPY/TEP Isabella, dettagli in tessuto RIMINI, cuciture Quartz Grey;Kit riparazione pneumatici,Tinte metallizzate;795,08;GRUPPO MERCURIO Spa  : Torrile (PR);"Via Romagnoli 25
43056 Torrile
PR Italy";06/07/2026;;4VANTAGE;;403240;Stock Open;26A1PPDSYRJH7L0A0D0;Ad hoc;29/12/2025;32721,31;29/12/2025;30/03/2026;OPZIONATO;OPZIONATO;SI
40804657;Stock New;;;;PEUGEOT;3008;PEUGEOT 3008 Hybrid 145 Allure e-DCS 6 Sport utility vehicle 5-door (Euro 6E) ;DSG;C-Suv;;121;Unleaded - Electric;Altro;Petrol Mild Hybrid;AUT6;Bianco Okenite (metallizzato);Tessuto in rilievo CRISPY/TEP Isabella, dettagli in tessuto RIMINI, cuciture Quartz Grey;Kit riparazione pneumatici,Tinte metallizzate;795,08;GRUPPO MERCURIO Spa  : Torrile (PR);"Via Romagnoli 25
43056 Torrile
PR Italy";06/07/2026;;4VANTAGE;;403240;Stock Open;26A1PPDSYRJH7L0A0D0;Ad hoc;29/12/2025;32721,31;29/12/2025;; ; ;SI
40804690;Stock New;;;;PEUGEOT;3008;PEUGEOT 3008 Hybrid 145 e-DCS6 Allure Business Sport utility vehicle 5-door (Euro 6E) ;DSG;C-Suv;;121;Unleaded - Electric;Altro;Petrol Mild Hybrid;AUT6;Grigio Artense metallizzato;Tessuto in rilievo CRISPY/TEP Isabella, dettagli in tessuto RIMINI, cuciture Quartz Grey;Tinte metallizzate;778,69;GRUPPO MERCURIO Spa  : Torrile (PR);"Via Romagnoli 25
43056 Torrile
PR Italy";11/06/2026;;4VANTAGE;;403240;Stock Open;26A1PPDSYRJH7L0BUD0;Ad hoc;29/12/2025;33868,85;29/12/2025;; ; ;SI
40804712;Stock New;HD830PB;VR3KAHPY6TS045001;27/03/2026;PEUGEOT;3008;PEUGEOT 3008 Hybrid 145 e-DCS6 Allure Business Sport utility vehicle 5-door (Euro 6E) ;DSG;C-Suv;;121;Unleaded - Electric;Altro;Petrol Mild Hybrid;AUT6;Grigio Artense metallizzato;Tessuto in rilievo CRISPY/TEP Isabella, dettagli in tessuto RIMINI, cuciture Quartz Grey;Tinte metallizzate;778,69;GRUPPO MERCURIO Spa  : Torrile (PR);"Via Romagnoli 25
43056 Torrile
PR Italy";11/06/2026;;4VANTAGE;;403240;Stock Open;26A1PPDSYRJH7L0BUD0;Ad hoc;29/12/2025;33868,85;29/12/2025;; ; ;SI
40804717;Stock New;HD820PB;VR3KAHPY9TS045302;27/03/2026;PEUGEOT;3008;PEUGEOT 3008 Hybrid 145 e-DCS6 Allure Business Sport utility vehicle 5-door (Euro 6E) ;DSG;C-Suv;;121;Unleaded - Electric;Altro;Petrol Mild Hybrid;AUT6;Bianco Okenite (metallizzato);Tessuto in rilievo CRISPY/TEP Isabella, dettagli in tessuto RIMINI, cuciture Quartz Grey;Tinte metallizzate;778,69;GRUPPO MERCURIO Spa  : Torrile (PR);"Via Romagnoli 25
43056 Torrile
PR Italy";11/06/2026;;4VANTAGE;;403240;Stock Open;26A1PPDSYRJH7L0BUD0;Ad hoc;29/12/2025;33868,85;29/12/2025;02/04/2026;OPZIONATO; ;SI
40815501;Stock New;;;;PEUGEOT;2008;PEUGEOT 2008 Hybrid 145cv e-DCS6 Allure auto Cross over 5-door (Euro 6E) ;CSG;B-Suv;;111;Unleaded - Electric;Altro;Petrol Mild Hybrid;AUT6;Grigio Artense (metallizzato);Tessuto /TEP Casual Lomsa;Keyless Access & Start con funzione di prossimità,Kit di riparazione pneumatici,Vernice metallizzata;1040,98;GRUPPO MERCURIO Spa  : Torrile (PR);"Via Romagnoli 25
43056 Torrile
PR Italy";23/07/2026;;;;403240;Stock Open;25A1PP1SYPJHWB0A0H2;Active;03/02/2026;27065,57;03/02/2026;; ; ;SI
40815508;Stock New;;;;PEUGEOT;2008;PEUGEOT 2008 Hybrid 145cv e-DCS6 Allure auto Cross over 5-door (Euro 6E) ;CSG;B-Suv;;111;Unleaded - Electric;Altro;Petrol Mild Hybrid;AUT6;Bianco Okenite (metallizzato);Tessuto /TEP Casual Lomsa;Keyless Access & Start con funzione di prossimità,Kit di riparazione pneumatici,Vernice metallizzata;1040,98;GRUPPO MERCURIO Spa  : Torrile (PR);"Via Romagnoli 25
43056 Torrile
PR Italy";23/07/2026;;;;403240;Stock Open;25A1PP1SYPJHWB0A0H2;Active;03/02/2026;27065,57;03/02/2026;; ; ;SI
40815535;Stock New;;;;PEUGEOT;2008;PEUGEOT 2008 Hybrid 110cv e-DCS6 Style auto Cross over 5-door (Euro 6E) ;CSG;B-Suv;;111;Unleaded - Electric;Altro;Petrol Mild Hybrid;AUT6;Grigio Artense (metallizzato);Tessuto Renzo finiture Rimini con cuciture Orange;Kit di riparazione pneumatici,Vernice metallizzata;754,09;GRUPPO MERCURIO Spa  : Torrile (PR);"Via Romagnoli 25
43056 Torrile
PR Italy";23/07/2026;;;;403240;Stock Open;25A1PP1SYHJGWB02PH2;Active;03/02/2026;24565,57;03/02/2026;; ; ;SI
40815544;Stock New;;;;PEUGEOT;2008;PEUGEOT 2008 Hybrid 110cv e-DCS6 Style auto Cross over 5-door (Euro 6E) ;CSG;B-Suv;;111;Unleaded - Electric;Altro;Petrol Mild Hybrid;AUT6;Grigio Artense (metallizzato);Tessuto Renzo finiture Rimini con cuciture Orange;Kit di riparazione pneumatici,Vernice metallizzata;754,09;GRUPPO MERCURIO Spa  : Torrile (PR);"Via Romagnoli 25
43056 Torrile
PR Italy";23/07/2026;;;;403240;Stock Open;25A1PP1SYHJGWB02PH2;Active;03/02/2026;24565,57;03/02/2026;; ; ;SI
40815545;Stock New;;;;PEUGEOT;2008;PEUGEOT 2008 Hybrid 110cv e-DCS6 Style auto Cross over 5-door (Euro 6E) ;CSG;B-Suv;;111;Unleaded - Electric;Altro;Petrol Mild Hybrid;AUT6;Grigio Artense (metallizzato);Tessuto Renzo finiture Rimini con cuciture Orange;Kit di riparazione pneumatici,Vernice metallizzata;754,09;GRUPPO MERCURIO Spa  : Torrile (PR);"Via Romagnoli 25
43056 Torrile
PR Italy";23/07/2026;;;;403240;Stock Open;25A1PP1SYHJGWB02PH2;Active;03/02/2026;24565,57;03/02/2026;; ; ;SI
40815555;Stock New;;;;PEUGEOT;2008;PEUGEOT 2008 Hybrid 110cv e-DCS6 Style auto Cross over 5-door (Euro 6E) ;CSG;B-Suv;;111;Unleaded - Electric;Altro;Petrol Mild Hybrid;AUT6;Nero Perla (metallizzato);Tessuto Renzo finiture Rimini con cuciture Orange;Kit di riparazione pneumatici,Vernice metallizzata;754,09;GRUPPO MERCURIO Spa  : Torrile (PR);"Via Romagnoli 25
43056 Torrile
PR Italy";23/07/2026;;;;403240;Stock Open;25A1PP1SYHJGWB02PH2;Active;03/02/2026;24565,57;03/02/2026;31/03/2026;OPZIONATO; ;SI
40815561;Stock New;;;;PEUGEOT;2008;PEUGEOT 2008 Hybrid 110cv e-DCS6 Style auto Cross over 5-door (Euro 6E) ;CSG;B-Suv;;111;Unleaded - Electric;Altro;Petrol Mild Hybrid;AUT6;Nero Perla (metallizzato);Tessuto Renzo finiture Rimini con cuciture Orange;Kit di riparazione pneumatici,Vernice metallizzata;754,09;GRUPPO MERCURIO Spa  : Torrile (PR);"Via Romagnoli 25
43056 Torrile
PR Italy";23/07/2026;;;;403240;Stock Open;25A1PP1SYHJGWB02PH2;Active;03/02/2026;24565,57;03/02/2026;; ; ;SI
40815578;Stock New;;;;OPEL;FRONTERA;OPEL FRONTERA Hybrid 110cv Edition EDCT Sport utility vehicle 5-door (Euro 6E) ;DSG;B-Suv;Compact - Suv/Cross Over - Generic;118;Unleaded - Electric;Altro;Petrol Mild Hybrid;AUT6;Kristall Silver Metallizzato;Tessuto Comfort Nero;Kit riparazione,Vernici Metallizzata;696,72;GRUPPO MERCURIO Spa  : Torrile (PR);"Via Romagnoli 25
43056 Torrile
PR Italy";20/08/2026;;;;403240;Stock Open;26A1GO3SULJGWL0A0C0;Ad hoc;01/10/2025;20516,39;01/10/2025;03/04/2026;OPZIONATO; ;SI
40815585;Stock New;;;;OPEL;FRONTERA;OPEL FRONTERA Hybrid 110cv Edition EDCT Sport utility vehicle 5-door (Euro 6E) ;DSG;B-Suv;Compact - Suv/Cross Over - Generic;118;Unleaded - Electric;Altro;Petrol Mild Hybrid;AUT6;Kristall Silver Metallizzato;Tessuto Comfort Nero;Kit riparazione,Vernici Metallizzata;696,72;GRUPPO MERCURIO Spa  : Torrile (PR);"Via Romagnoli 25
43056 Torrile
PR Italy";20/08/2026;;;;403240;Stock Open;26A1GO3SULJGWL0A0C0;Ad hoc;01/10/2025;20516,39;01/10/2025;30/03/2026;OPZIONATO; ;SI
40815590;Stock New;;;;OPEL;FRONTERA;OPEL FRONTERA Hybrid 110cv Edition EDCT Sport utility vehicle 5-door (Euro 6E) ;DSG;B-Suv;Compact - Suv/Cross Over - Generic;118;Unleaded - Electric;Altro;Petrol Mild Hybrid;AUT6;Kristall Silver Metallizzato;Tessuto Comfort Nero;Kit riparazione,Vernici Metallizzata;696,72;GRUPPO MERCURIO Spa  : Torrile (PR);"Via Romagnoli 25
43056 Torrile
PR Italy";20/08/2026;;;;403240;Stock Open;26A1GO3SULJGWL0A0C0;Ad hoc;01/10/2025;20516,39;01/10/2025;; ; ;SI
40815601;Stock New;;;;OPEL;FRONTERA;OPEL FRONTERA Hybrid 110cv Edition EDCT Sport utility vehicle 5-door (Euro 6E) ;DSG;B-Suv;Compact - Suv/Cross Over - Generic;118;Unleaded - Electric;Altro;Petrol Mild Hybrid;AUT6;Kristall Silver Metallizzato;Tessuto Comfort Nero;Kit riparazione,Vernici Metallizzata;696,72;GRUPPO MERCURIO Spa  : Torrile (PR);"Via Romagnoli 25
43056 Torrile
PR Italy";20/08/2026;;;;403240;Stock Open;26A1GO3SULJGWL0A0C0;Ad hoc;01/10/2025;20516,39;01/10/2025;; ; ;SI
40815603;Stock New;;;;OPEL;FRONTERA;OPEL FRONTERA Hybrid 110cv Edition EDCT Sport utility vehicle 5-door (Euro 6E) ;DSG;B-Suv;Compact - Suv/Cross Over - Generic;118;Unleaded - Electric;Altro;Petrol Mild Hybrid;AUT6;Kristall Silver Metallizzato;Tessuto Comfort Nero;Kit riparazione,Vernici Metallizzata;696,72;GRUPPO MERCURIO Spa  : Torrile (PR);"Via Romagnoli 25
43056 Torrile
PR Italy";20/08/2026;;;;403240;Stock Open;26A1GO3SULJGWL0A0C0;Ad hoc;01/10/2025;20516,39;01/10/2025;; ; ;SI
40815608;Stock New;;;;OPEL;FRONTERA;OPEL FRONTERA Hybrid 110cv Edition EDCT Sport utility vehicle 5-door (Euro 6E) ;DSG;B-Suv;Compact - Suv/Cross Over - Generic;118;Unleaded - Electric;Altro;Petrol Mild Hybrid;AUT6;Kristall Silver Metallizzato;Tessuto Comfort Nero;Kit riparazione,Vernici Metallizzata;696,72;GRUPPO MERCURIO Spa  : Torrile (PR);"Via Romagnoli 25
43056 Torrile
PR Italy";20/08/2026;;;;403240;Stock Open;26A1GO3SULJGWL0A0C0;Ad hoc;01/10/2025;20516,39;01/10/2025;; ; ;SI
40818182;Stock New;;;;FIAT;PANDINA;FIAT PANDINA 1.0 FireFly 65cv S&S 6m Hybrid Icon Hatchback 5-door (Euro 6E) ;BBG;A;;112;Unleaded - Electric;Altro;Petrol Mild Hybrid;MAN6;Bianco Gelato pastello;Tessuto Nero;Bianco Gelato pastello,Kit 5 posti,Ruotino di scorta;1188,53;TRA.DE TRASPORTI E DEPOSITI S.R.L. : Patrica (FR);"Strada Provinciale Morolense km 10,700
03010 Patrica
FR Italy";05/07/2026;;;;403240;Stock Open;26A390.1PA.0;Active;13/01/2026;13032,79;13/01/2026;; ; ;SI
40818191;Stock New;;;;FIAT;PANDINA;FIAT PANDINA 1.0 FireFly 65cv S&S 6m Hybrid Icon Hatchback 5-door (Euro 6E) ;BBG;A;;112;Unleaded - Electric;Altro;Petrol Mild Hybrid;MAN6;Bianco Gelato pastello;Tessuto Nero;Bianco Gelato pastello,Kit 5 posti,Ruotino di scorta;1188,53;TRA.DE TRASPORTI E DEPOSITI S.R.L. : Patrica (FR);"Strada Provinciale Morolense km 10,700
03010 Patrica
FR Italy";05/07/2026;;;;403240;Stock Open;26A390.1PA.0;Active;13/01/2026;13032,79;13/01/2026;; ; ;SI
40818238;Stock New;;;;FIAT;PANDINA;FIAT PANDINA 1.0 FireFly 65cv S&S 6m Hybrid Icon Hatchback 5-door (Euro 6E) ;BBG;A;;112;Unleaded - Electric;Altro;Petrol Mild Hybrid;MAN6;Bianco Gelato pastello;Tessuto Nero;Bianco Gelato pastello,Kit 5 posti,Ruotino di scorta;1188,53;TRA.DE TRASPORTI E DEPOSITI S.R.L. : Patrica (FR);"Strada Provinciale Morolense km 10,700
03010 Patrica
FR Italy";05/07/2026;;;;403240;Stock Open;26A390.1PA.0;Active;13/01/2026;13032,79;13/01/2026;; ; ;SI
40818273;Stock New;;;;FIAT;PANDINA;FIAT PANDINA 1.0 FireFly 65cv S&S 6m Hybrid Icon Hatchback 5-door (Euro 6E) ;BBG;A;;112;Unleaded - Electric;Altro;Petrol Mild Hybrid;MAN6;Blu Italia metallizzato;Tessuto Nero;Blu Italia metallizzato,Kit 5 posti,Ruotino di scorta;1188,53;TRA.DE TRASPORTI E DEPOSITI S.R.L. : Patrica (FR);"Strada Provinciale Morolense km 10,700
03010 Patrica
FR Italy";05/07/2026;;;;403240;Stock Open;26A390.1PA.0;Active;13/01/2026;13032,79;13/01/2026;; ; ;SI
40818282;Stock New;;;;FIAT;PANDINA;FIAT PANDINA 1.0 FireFly 65cv S&S 6m Hybrid Icon Hatchback 5-door (Euro 6E) ;BBG;A;;112;Unleaded - Electric;Altro;Petrol Mild Hybrid;MAN6;Blu Italia metallizzato;Tessuto Nero;Blu Italia metallizzato,Kit 5 posti,Ruotino di scorta;1188,53;TRA.DE TRASPORTI E DEPOSITI S.R.L. : Patrica (FR);"Strada Provinciale Morolense km 10,700
03010 Patrica
FR Italy";05/07/2026;;;;403240;Stock Open;26A390.1PA.0;Active;13/01/2026;13032,79;13/01/2026;; ; ;SI
40818294;Stock New;;;;FIAT;PANDINA;FIAT PANDINA 1.0 FireFly 65cv S&S 6m Hybrid Icon Hatchback 5-door (Euro 6E) ;BBG;A;;112;Unleaded - Electric;Altro;Petrol Mild Hybrid;MAN6;Blu Italia metallizzato;Tessuto Nero;Blu Italia metallizzato,Kit 5 posti,Ruotino di scorta;1188,53;TRA.DE TRASPORTI E DEPOSITI S.R.L. : Patrica (FR);"Strada Provinciale Morolense km 10,700
03010 Patrica
FR Italy";05/07/2026;;;;403240;Stock Open;26A390.1PA.0;Active;13/01/2026;13032,79;13/01/2026;; ; ;SI
40818303;Stock New;;;;FIAT;PANDINA;FIAT PANDINA 1.0 FireFly 65cv S&S 6m Hybrid Icon Hatchback 5-door (Euro 6E) ;BBG;A;;112;Unleaded - Electric;Altro;Petrol Mild Hybrid;MAN6;Blu Italia metallizzato;Tessuto Nero;Blu Italia metallizzato,Kit 5 posti,Ruotino di scorta;1188,53;TRA.DE TRASPORTI E DEPOSITI S.R.L. : Patrica (FR);"Strada Provinciale Morolense km 10,700
03010 Patrica
FR Italy";05/07/2026;;;;403240;Stock Open;26A390.1PA.0;Active;13/01/2026;13032,79;13/01/2026;; ; ;SI
40818310;Stock New;;;;FIAT;PANDINA;FIAT PANDINA 1.0 FireFly 65cv S&S 6m Hybrid Icon Hatchback 5-door (Euro 6E) ;BBG;A;;112;Unleaded - Electric;Altro;Petrol Mild Hybrid;MAN6;Blu Italia metallizzato;Tessuto Nero;Blu Italia metallizzato,Kit 5 posti,Ruotino di scorta;1188,53;TRA.DE TRASPORTI E DEPOSITI S.R.L. : Patrica (FR);"Strada Provinciale Morolense km 10,700
03010 Patrica
FR Italy";25/06/2026;;;;403240;Stock Open;26A390.1PA.0;Active;13/01/2026;13032,79;13/01/2026;; ; ;SI
40818314;Stock New;;;;FIAT;PANDINA;FIAT PANDINA 1.0 FireFly 65cv S&S 6m Hybrid Icon Hatchback 5-door (Euro 6E) ;BBG;A;;112;Unleaded - Electric;Altro;Petrol Mild Hybrid;MAN6;Blu Italia metallizzato;Tessuto Nero;Blu Italia metallizzato,Kit 5 posti,Ruotino di scorta;1188,53;TRA.DE TRASPORTI E DEPOSITI S.R.L. : Patrica (FR);"Strada Provinciale Morolense km 10,700
03010 Patrica
FR Italy";05/07/2026;;;;403240;Stock Open;26A390.1PA.0;Active;13/01/2026;13032,79;13/01/2026;; ; ;SI
40818319;Stock New;;;;FIAT;PANDINA;FIAT PANDINA 1.0 FireFly 65cv S&S 6m Hybrid Icon Hatchback 5-door (Euro 6E) ;BBG;A;;112;Unleaded - Electric;Altro;Petrol Mild Hybrid;MAN6;Blu Italia metallizzato;Tessuto Nero;Blu Italia metallizzato,Kit 5 posti,Ruotino di scorta;1188,53;TRA.DE TRASPORTI E DEPOSITI S.R.L. : Patrica (FR);"Strada Provinciale Morolense km 10,700
03010 Patrica
FR Italy";25/06/2026;;;;403240;Stock Open;26A390.1PA.0;Active;13/01/2026;13032,79;13/01/2026;; ; ;SI
40818330;Stock New;;;;FIAT;PANDINA;FIAT PANDINA 1.0 FireFly 65cv S&S 6m Hybrid Icon Hatchback 5-door (Euro 6E) ;BBG;A;;112;Unleaded - Electric;Altro;Petrol Mild Hybrid;MAN6;Blu Italia metallizzato;Tessuto Nero;Blu Italia metallizzato,Kit 5 posti,Ruotino di scorta;1188,53;TRA.DE TRASPORTI E DEPOSITI S.R.L. : Patrica (FR);"Strada Provinciale Morolense km 10,700
03010 Patrica
FR Italy";25/06/2026;;;;403240;Stock Open;26A390.1PA.0;Active;13/01/2026;13032,79;13/01/2026;; ; ;SI
40818333;Stock New;;;;FIAT;PANDINA;FIAT PANDINA 1.0 FireFly 65cv S&S 6m Hybrid Icon Hatchback 5-door (Euro 6E) ;BBG;A;;112;Unleaded - Electric;Altro;Petrol Mild Hybrid;MAN6;Blu Italia metallizzato;Tessuto Nero;Blu Italia metallizzato,Kit 5 posti,Ruotino di scorta;1188,53;TRA.DE TRASPORTI E DEPOSITI S.R.L. : Patrica (FR);"Strada Provinciale Morolense km 10,700
03010 Patrica
FR Italy";25/06/2026;;;;403240;Stock Open;26A390.1PA.0;Active;13/01/2026;13032,79;13/01/2026;; ; ;SI
40818338;Stock New;;;;FIAT;PANDINA;FIAT PANDINA 1.0 FireFly 65cv S&S 6m Hybrid Icon Hatchback 5-door (Euro 6E) ;BBG;A;;112;Unleaded - Electric;Altro;Petrol Mild Hybrid;MAN6;Blu Italia metallizzato;Tessuto Nero;Blu Italia metallizzato,Kit 5 posti,Ruotino di scorta;1188,53;TRA.DE TRASPORTI E DEPOSITI S.R.L. : Patrica (FR);"Strada Provinciale Morolense km 10,700
03010 Patrica
FR Italy";05/07/2026;;;;403240;Stock Open;26A390.1PA.0;Active;13/01/2026;13032,79;13/01/2026;; ; ;SI
40818345;Stock New;;;;FIAT;PANDINA;FIAT PANDINA 1.0 FireFly 65cv S&S 6m Hybrid Icon Hatchback 5-door (Euro 6E) ;BBG;A;;112;Unleaded - Electric;Altro;Petrol Mild Hybrid;MAN6;Blu Italia metallizzato;Tessuto Nero;Blu Italia metallizzato,Kit 5 posti,Ruotino di scorta;1188,53;TRA.DE TRASPORTI E DEPOSITI S.R.L. : Patrica (FR);"Strada Provinciale Morolense km 10,700
03010 Patrica
FR Italy";25/06/2026;;;;403240;Stock Open;26A390.1PA.0;Active;13/01/2026;13032,79;13/01/2026;; ; ;SI
40821194;Stock New;;;;FIAT;GRANDE PANDA;FIAT GRANDE PANDA Benzina Business Sport utility vehicle 5-door (Euro 6E) ;CSG;B;Small - Suv/Cross Over - Generic;129;Petrol (unleaded);Combustione;Petrol;MAN6;Bianco Gelato pastello;Interni BASE;Vernice pastello Bianco;655,74;TRA.DE TRASPORTI E DEPOSITI S.R.L. : Patrica (FR);"Strada Provinciale Morolense km 10,700
03010 Patrica
FR Italy";31/08/2026;;;;403240;Stock Open;26A325.1ML.1.BUS;Active;22/12/2025;16024,59;22/12/2025;; ; ;SI
